
=== llama-server session started 2026-07-16T21:15:53+00:00 ===
0.00.079.071 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.079.273 I srv          init: The UI is disabled
0.00.079.280 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.079.481 W srv  llama_server: -----------------
0.00.079.489 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.079.489 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.079.490 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.079.491 W srv  llama_server: -----------------
0.00.082.129 I srv    load_model: loading model 'C:\Users\saman\AppData\Local\Temp\ta_v2_backend_probe_b10046\models\Qwen3-8B-Q4_K_M.gguf'
0.00.545.173 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.677.355 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.05.685.775 I srv  llama_server: model loaded
0.05.685.788 I srv  llama_server: listening on http://127.0.0.1:18092
1.14.782.868 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
12.45.128.166 I slot print_timing: id  0 | task 1156 | n_decoded =    224, tg =   5.14 t/s, tg_3s =   5.85 t/s
12.48.288.759 I slot print_timing: id  0 | task 1156 | n_decoded =    241, tg =   5.15 t/s, tg_3s =   5.38 t/s
12.51.399.069 I slot print_timing: id  0 | task 1156 | n_decoded =    259, tg =   5.19 t/s, tg_3s =   5.79 t/s
12.54.542.718 I slot print_timing: id  0 | task 1156 | n_decoded =    278, tg =   5.24 t/s, tg_3s =   6.04 t/s
12.57.543.401 I slot print_timing: id  0 | task 1156 | n_decoded =    296, tg =   5.28 t/s, tg_3s =   6.00 t/s
12.58.806.584 I slot print_timing: id  0 | task 1156 | prompt eval time =   75354.20 ms /  2794 tokens (   26.97 ms per token,    37.08 tokens per second)
12.58.806.596 I slot print_timing: id  0 | task 1156 |        eval time =   57279.58 ms /   303 tokens (  189.04 ms per token,     5.29 tokens per second)
12.58.806.597 I slot print_timing: id  0 | task 1156 |       total time =  132633.78 ms /  3097 tokens
12.58.806.598 I slot print_timing: id  0 | task 1156 |    graphs reused =       1412
12.58.806.782 I slot      release: id  0 | task 1156 | stop processing: n_tokens = 3149, truncated = 0
12.58.918.945 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 778731196
12.59.033.096 I slot launch_slot_: id  0 | task 1465 | processing task, is_child = 0
13.12.512.705 I slot print_timing: id  0 | task 1465 | prompt processing, n_tokens =    512, progress = 0.21, t =  13.48 s / 37.98 tokens per second
13.22.816.350 I slot print_timing: id  0 | task 1465 | prompt processing, n_tokens =   1024, progress = 0.40, t =  23.78 s / 43.06 tokens per second
13.39.442.400 I slot print_timing: id  0 | task 1465 | prompt processing, n_tokens =   1536, progress = 0.59, t =  40.41 s / 38.01 tokens per second
13.51.558.289 I slot print_timing: id  0 | task 1465 | prompt processing, n_tokens =   2048, progress = 0.78, t =  52.53 s / 38.99 tokens per second
14.09.190.994 I slot print_timing: id  0 | task 1465 | prompt processing, n_tokens =   2560, progress = 0.96, t =  70.16 s / 36.49 tokens per second
14.28.108.200 I slot print_timing: id  0 | task 1465 | n_decoded =    100, tg =   6.14 t/s, tg_3s =   6.14 t/s
14.31.227.679 I slot print_timing: id  0 | task 1465 | n_decoded =    119, tg =   6.13 t/s, tg_3s =   6.09 t/s
14.34.404.168 I slot print_timing: id  0 | task 1465 | n_decoded =    137, tg =   6.07 t/s, tg_3s =   5.67 t/s
14.37.515.681 I slot print_timing: id  0 | task 1465 | n_decoded =    154, tg =   5.99 t/s, tg_3s =   5.46 t/s
14.40.663.265 I slot print_timing: id  0 | task 1465 | n_decoded =    173, tg =   6.00 t/s, tg_3s =   6.04 t/s
14.43.796.533 I slot print_timing: id  0 | task 1465 | n_decoded =    190, tg =   5.94 t/s, tg_3s =   5.43 t/s
14.46.904.612 I slot print_timing: id  0 | task 1465 | n_decoded =    209, tg =   5.96 t/s, tg_3s =   6.11 t/s
14.50.021.712 I slot print_timing: id  0 | task 1465 | n_decoded =    227, tg =   5.94 t/s, tg_3s =   5.77 t/s
14.53.086.063 I slot print_timing: id  0 | task 1465 | n_decoded =    246, tg =   5.96 t/s, tg_3s =   6.20 t/s
14.54.986.991 I slot print_timing: id  0 | task 1465 | prompt eval time =   72787.86 ms /  2655 tokens (   27.42 ms per token,    36.48 tokens per second)
14.54.987.003 I slot print_timing: id  0 | task 1465 |        eval time =   43165.98 ms /   258 tokens (  167.31 ms per token,     5.98 tokens per second)
14.54.987.004 I slot print_timing: id  0 | task 1465 |       total time =  115953.83 ms /  2913 tokens
14.54.987.005 I slot print_timing: id  0 | task 1465 |    graphs reused =       1667
14.54.987.193 I slot      release: id  0 | task 1465 | stop processing: n_tokens = 2965, truncated = 0
14.55.089.438 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 894911610
14.55.229.521 I slot launch_slot_: id  0 | task 1729 | processing task, is_child = 0
15.08.721.638 I slot print_timing: id  0 | task 1729 | prompt processing, n_tokens =    512, progress = 0.19, t =  13.49 s / 37.95 tokens per second
15.21.422.473 I slot print_timing: id  0 | task 1729 | prompt processing, n_tokens =   1024, progress = 0.36, t =  26.19 s / 39.09 tokens per second
15.33.345.516 I slot print_timing: id  0 | task 1729 | prompt processing, n_tokens =   1536, progress = 0.53, t =  38.12 s / 40.30 tokens per second
15.51.118.426 I slot print_timing: id  0 | task 1729 | prompt processing, n_tokens =   2048, progress = 0.70, t =  55.89 s / 36.64 tokens per second
16.10.066.978 I slot print_timing: id  0 | task 1729 | prompt processing, n_tokens =   2560, progress = 0.87, t =  74.84 s / 34.21 tokens per second
16.41.881.617 I slot print_timing: id  0 | task 1729 | n_decoded =    100, tg =   5.26 t/s, tg_3s =   5.26 t/s
16.45.075.174 I slot print_timing: id  0 | task 1729 | n_decoded =    116, tg =   5.23 t/s, tg_3s =   5.01 t/s
16.48.098.132 I slot print_timing: id  0 | task 1729 | n_decoded =    131, tg =   5.20 t/s, tg_3s =   4.96 t/s
16.51.167.295 I slot print_timing: id  0 | task 1729 | n_decoded =    146, tg =   5.16 t/s, tg_3s =   4.89 t/s
16.54.292.937 I slot print_timing: id  0 | task 1729 | n_decoded =    164, tg =   5.22 t/s, tg_3s =   5.76 t/s
16.57.324.678 I slot print_timing: id  0 | task 1729 | n_decoded =    182, tg =   5.28 t/s, tg_3s =   5.94 t/s
17.00.341.848 I slot print_timing: id  0 | task 1729 | n_decoded =    200, tg =   5.34 t/s, tg_3s =   5.97 t/s
17.03.351.893 I slot print_timing: id  0 | task 1729 | n_decoded =    218, tg =   5.39 t/s, tg_3s =   5.98 t/s
17.06.353.145 I slot print_timing: id  0 | task 1729 | n_decoded =    236, tg =   5.43 t/s, tg_3s =   6.00 t/s
17.09.416.520 I slot print_timing: id  0 | task 1729 | n_decoded =    254, tg =   5.46 t/s, tg_3s =   5.88 t/s
17.12.541.036 I slot print_timing: id  0 | task 1729 | n_decoded =    272, tg =   5.48 t/s, tg_3s =   5.76 t/s
17.15.233.035 I slot print_timing: id  0 | task 1729 | prompt eval time =   87654.79 ms /  2941 tokens (   29.80 ms per token,    33.55 tokens per second)
17.15.233.047 I slot print_timing: id  0 | task 1729 |        eval time =   52348.67 ms /   288 tokens (  181.77 ms per token,     5.50 tokens per second)
17.15.233.048 I slot print_timing: id  0 | task 1729 |       total time =  140003.46 ms /  3229 tokens
17.15.233.049 I slot print_timing: id  0 | task 1729 |    graphs reused =       1952
17.15.233.254 I slot      release: id  0 | task 1729 | stop processing: n_tokens = 3281, truncated = 0
17.15.344.411 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1035157669
17.15.492.276 I slot launch_slot_: id  0 | task 2023 | processing task, is_child = 0
17.27.680.924 I slot print_timing: id  0 | task 2023 | prompt processing, n_tokens =    512, progress = 0.25, t =  12.19 s / 42.01 tokens per second
17.41.590.483 I slot print_timing: id  0 | task 2023 | prompt processing, n_tokens =   1024, progress = 0.44, t =  26.10 s / 39.24 tokens per second
17.56.863.703 I slot print_timing: id  0 | task 2023 | prompt processing, n_tokens =   1536, progress = 0.64, t =  41.37 s / 37.13 tokens per second
18.12.412.443 I slot print_timing: id  0 | task 2023 | prompt processing, n_tokens =   2048, progress = 0.84, t =  56.92 s / 35.98 tokens per second
18.44.433.447 I slot print_timing: id  0 | task 2023 | n_decoded =    100, tg =   6.13 t/s, tg_3s =   6.13 t/s
18.47.528.552 I slot print_timing: id  0 | task 2023 | n_decoded =    120, tg =   6.18 t/s, tg_3s =   6.46 t/s
18.50.659.266 I slot print_timing: id  0 | task 2023 | n_decoded =    139, tg =   6.17 t/s, tg_3s =   6.07 t/s
18.53.690.025 I slot print_timing: id  0 | task 2023 | n_decoded =    157, tg =   6.14 t/s, tg_3s =   5.94 t/s
18.56.839.090 I slot print_timing: id  0 | task 2023 | n_decoded =    177, tg =   6.16 t/s, tg_3s =   6.35 t/s
18.59.912.753 I slot print_timing: id  0 | task 2023 | n_decoded =    196, tg =   6.17 t/s, tg_3s =   6.18 t/s
19.02.984.877 I slot print_timing: id  0 | task 2023 | n_decoded =    216, tg =   6.20 t/s, tg_3s =   6.51 t/s
19.06.116.733 I slot print_timing: id  0 | task 2023 | n_decoded =    236, tg =   6.21 t/s, tg_3s =   6.39 t/s
19.09.210.908 I slot print_timing: id  0 | task 2023 | n_decoded =    255, tg =   6.21 t/s, tg_3s =   6.14 t/s
19.12.259.651 I slot print_timing: id  0 | task 2023 | n_decoded =    273, tg =   6.19 t/s, tg_3s =   5.90 t/s
19.15.413.671 I slot print_timing: id  0 | task 2023 | n_decoded =    293, tg =   6.20 t/s, tg_3s =   6.34 t/s
19.18.470.473 I slot print_timing: id  0 | task 2023 | n_decoded =    312, tg =   6.20 t/s, tg_3s =   6.22 t/s
19.21.503.875 I slot print_timing: id  0 | task 2023 | n_decoded =    330, tg =   6.18 t/s, tg_3s =   5.93 t/s
19.23.810.924 I slot print_timing: id  0 | task 2023 | prompt eval time =   72629.44 ms /  2459 tokens (   29.54 ms per token,    33.86 tokens per second)
19.23.810.936 I slot print_timing: id  0 | task 2023 |        eval time =   55689.13 ms /   344 tokens (  161.89 ms per token,     6.18 tokens per second)
19.23.810.938 I slot print_timing: id  0 | task 2023 |       total time =  128318.57 ms /  2803 tokens
19.23.810.939 I slot print_timing: id  0 | task 2023 |    graphs reused =       2293
19.23.811.089 I slot      release: id  0 | task 2023 | stop processing: n_tokens = 2926, truncated = 0
19.23.906.674 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1163735506
19.24.009.420 I slot launch_slot_: id  0 | task 2372 | processing task, is_child = 0
19.32.008.272 I slot print_timing: id  0 | task 2372 | prompt processing, n_tokens =    512, progress = 0.23, t =   8.00 s / 64.01 tokens per second
19.51.984.071 I slot print_timing: id  0 | task 2372 | prompt processing, n_tokens =   1024, progress = 0.41, t =  27.97 s / 36.60 tokens per second
20.02.753.814 I slot print_timing: id  0 | task 2372 | prompt processing, n_tokens =   1536, progress = 0.59, t =  38.74 s / 39.64 tokens per second
20.22.590.144 I slot print_timing: id  0 | task 2372 | prompt processing, n_tokens =   2048, progress = 0.77, t =  58.58 s / 34.96 tokens per second
20.34.427.740 I slot print_timing: id  0 | task 2372 | prompt processing, n_tokens =   2560, progress = 0.95, t =  70.42 s / 36.35 tokens per second
21.01.988.177 I slot print_timing: id  0 | task 2372 | n_decoded =    100, tg =   5.45 t/s, tg_3s =   5.45 t/s
21.05.012.706 I slot print_timing: id  0 | task 2372 | n_decoded =    117, tg =   5.47 t/s, tg_3s =   5.62 t/s
21.08.052.870 I slot print_timing: id  0 | task 2372 | n_decoded =    134, tg =   5.49 t/s, tg_3s =   5.59 t/s
21.11.125.789 I slot print_timing: id  0 | task 2372 | n_decoded =    152, tg =   5.53 t/s, tg_3s =   5.86 t/s
21.14.304.318 I slot print_timing: id  0 | task 2372 | n_decoded =    171, tg =   5.57 t/s, tg_3s =   5.98 t/s
21.17.485.430 I slot print_timing: id  0 | task 2372 | n_decoded =    189, tg =   5.58 t/s, tg_3s =   5.66 t/s
21.20.555.540 I slot print_timing: id  0 | task 2372 | n_decoded =    206, tg =   5.58 t/s, tg_3s =   5.54 t/s
21.23.710.861 I slot print_timing: id  0 | task 2372 | n_decoded =    225, tg =   5.61 t/s, tg_3s =   6.02 t/s
21.26.868.775 I slot print_timing: id  0 | task 2372 | n_decoded =    244, tg =   5.64 t/s, tg_3s =   6.02 t/s
21.29.948.839 I slot print_timing: id  0 | task 2372 | n_decoded =    262, tg =   5.66 t/s, tg_3s =   5.84 t/s
21.30.614.008 I slot print_timing: id  0 | task 2372 | prompt eval time =   79622.06 ms /  2688 tokens (   29.62 ms per token,    33.76 tokens per second)
21.30.614.020 I slot print_timing: id  0 | task 2372 |        eval time =   46982.47 ms /   266 tokens (  176.63 ms per token,     5.66 tokens per second)
21.30.614.021 I slot print_timing: id  0 | task 2372 |       total time =  126604.53 ms /  2954 tokens
