
=== llama-server session started 2026-07-17T09:52:42+00:00 ===
0.00.052.209 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.052.314 I srv          init: The UI is disabled
0.00.052.315 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.052.465 W srv  llama_server: -----------------
0.00.052.467 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.052.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.052.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.052.467 W srv  llama_server: -----------------
0.00.058.636 I srv    load_model: loading model 'X:\models\TeachingAssistantV2\Qwen3-14B\Qwen3-14B-Q4_K_M.gguf'
0.00.677.784 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.11.529.343 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.11.538.175 I srv  llama_server: model loaded
0.11.538.184 I srv  llama_server: listening on http://127.0.0.1:18092
0.11.769.621 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
16.40.147.734 I slot print_timing: id  0 | task 410 | prompt processing, n_tokens =   2048, progress = 0.47, t = 113.68 s / 18.02 tokens per second
17.16.315.792 I slot print_timing: id  0 | task 410 | prompt processing, n_tokens =   2560, progress = 0.59, t = 149.84 s / 17.08 tokens per second
18.04.373.823 I slot print_timing: id  0 | task 410 | prompt processing, n_tokens =   3072, progress = 0.70, t = 197.90 s / 15.52 tokens per second
18.42.060.472 I slot print_timing: id  0 | task 410 | prompt processing, n_tokens =   3584, progress = 0.82, t = 235.59 s / 15.21 tokens per second
19.10.221.326 I slot print_timing: id  0 | task 410 | prompt processing, n_tokens =   4096, progress = 0.93, t = 263.75 s / 15.53 tokens per second
20.32.009.915 I slot print_timing: id  0 | task 410 | n_decoded =    100, tg =   2.22 t/s, tg_3s =   2.22 t/s
20.35.199.378 I slot print_timing: id  0 | task 410 | n_decoded =    107, tg =   2.21 t/s, tg_3s =   2.19 t/s
20.38.400.283 I slot print_timing: id  0 | task 410 | n_decoded =    114, tg =   2.21 t/s, tg_3s =   2.19 t/s
20.41.761.673 I slot print_timing: id  0 | task 410 | n_decoded =    121, tg =   2.20 t/s, tg_3s =   2.08 t/s
20.44.893.000 I slot print_timing: id  0 | task 410 | n_decoded =    127, tg =   2.19 t/s, tg_3s =   1.92 t/s
20.47.961.741 I slot print_timing: id  0 | task 410 | n_decoded =    133, tg =   2.18 t/s, tg_3s =   1.96 t/s
20.51.311.887 I slot print_timing: id  0 | task 410 | n_decoded =    140, tg =   2.17 t/s, tg_3s =   2.09 t/s
20.54.714.374 I slot print_timing: id  0 | task 410 | n_decoded =    147, tg =   2.17 t/s, tg_3s =   2.06 t/s
20.57.907.947 I slot print_timing: id  0 | task 410 | n_decoded =    154, tg =   2.17 t/s, tg_3s =   2.19 t/s
21.01.201.852 I slot print_timing: id  0 | task 410 | n_decoded =    161, tg =   2.17 t/s, tg_3s =   2.13 t/s
21.04.597.328 I slot print_timing: id  0 | task 410 | n_decoded =    168, tg =   2.16 t/s, tg_3s =   2.06 t/s
21.07.835.440 I slot print_timing: id  0 | task 410 | n_decoded =    175, tg =   2.16 t/s, tg_3s =   2.16 t/s
21.11.099.877 I slot print_timing: id  0 | task 410 | n_decoded =    182, tg =   2.16 t/s, tg_3s =   2.14 t/s
21.14.344.734 I slot print_timing: id  0 | task 410 | n_decoded =    189, tg =   2.16 t/s, tg_3s =   2.16 t/s
21.17.769.577 I slot print_timing: id  0 | task 410 | n_decoded =    196, tg =   2.16 t/s, tg_3s =   2.04 t/s
21.21.107.769 I slot print_timing: id  0 | task 410 | n_decoded =    203, tg =   2.15 t/s, tg_3s =   2.10 t/s
21.24.506.142 I slot print_timing: id  0 | task 410 | n_decoded =    210, tg =   2.15 t/s, tg_3s =   2.06 t/s
21.27.874.134 I slot print_timing: id  0 | task 410 | n_decoded =    217, tg =   2.15 t/s, tg_3s =   2.08 t/s
21.31.122.921 I slot print_timing: id  0 | task 410 | n_decoded =    224, tg =   2.15 t/s, tg_3s =   2.15 t/s
21.34.398.842 I slot print_timing: id  0 | task 410 | n_decoded =    231, tg =   2.15 t/s, tg_3s =   2.14 t/s
21.37.725.040 I slot print_timing: id  0 | task 410 | n_decoded =    238, tg =   2.15 t/s, tg_3s =   2.10 t/s
21.41.218.198 I slot print_timing: id  0 | task 410 | n_decoded =    245, tg =   2.14 t/s, tg_3s =   2.00 t/s
21.44.631.025 I slot print_timing: id  0 | task 410 | n_decoded =    252, tg =   2.14 t/s, tg_3s =   2.05 t/s
21.47.881.276 I slot print_timing: id  0 | task 410 | n_decoded =    259, tg =   2.14 t/s, tg_3s =   2.15 t/s
21.51.260.722 I slot print_timing: id  0 | task 410 | n_decoded =    266, tg =   2.14 t/s, tg_3s =   2.07 t/s
21.54.489.404 I slot print_timing: id  0 | task 410 | n_decoded =    271, tg =   2.12 t/s, tg_3s =   1.55 t/s
21.57.611.306 I slot print_timing: id  0 | task 410 | n_decoded =    277, tg =   2.12 t/s, tg_3s =   1.92 t/s
22.00.654.169 I slot print_timing: id  0 | task 410 | n_decoded =    283, tg =   2.12 t/s, tg_3s =   1.97 t/s
22.04.273.559 I slot print_timing: id  0 | task 410 | n_decoded =    289, tg =   2.10 t/s, tg_3s =   1.66 t/s
22.07.773.667 I slot print_timing: id  0 | task 410 | n_decoded =    295, tg =   2.09 t/s, tg_3s =   1.71 t/s
22.10.838.361 I slot print_timing: id  0 | task 410 | n_decoded =    301, tg =   2.09 t/s, tg_3s =   1.96 t/s
22.14.301.501 I slot print_timing: id  0 | task 410 | n_decoded =    308, tg =   2.09 t/s, tg_3s =   2.02 t/s
22.17.787.453 I slot print_timing: id  0 | task 410 | n_decoded =    314, tg =   2.08 t/s, tg_3s =   1.72 t/s
22.19.819.060 I slot print_timing: id  0 | task 410 | prompt eval time =  300408.41 ms /  4390 tokens (   68.43 ms per token,    14.61 tokens per second)
22.19.819.069 I slot print_timing: id  0 | task 410 |        eval time =  152938.18 ms /   318 tokens (  480.94 ms per token,     2.08 tokens per second)
22.19.819.071 I slot print_timing: id  0 | task 410 |       total time =  453346.59 ms /  4708 tokens
22.19.819.072 I slot print_timing: id  0 | task 410 |    graphs reused =        703
22.19.819.571 I slot      release: id  0 | task 410 | stop processing: n_tokens = 4760, truncated = 0
22.19.955.715 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1339769378
22.20.142.878 I slot launch_slot_: id  0 | task 737 | processing task, is_child = 0
22.39.312.643 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =    512, progress = 0.13, t =  19.17 s / 26.71 tokens per second
23.06.657.048 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   1024, progress = 0.23, t =  46.51 s / 22.01 tokens per second
23.35.216.061 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   1536, progress = 0.33, t =  75.07 s / 20.46 tokens per second
24.09.419.189 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   2048, progress = 0.43, t = 109.28 s / 18.74 tokens per second
24.52.911.809 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   2560, progress = 0.53, t = 152.77 s / 16.76 tokens per second
25.26.670.031 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   3072, progress = 0.64, t = 186.53 s / 16.47 tokens per second
26.11.177.500 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   3584, progress = 0.74, t = 231.03 s / 15.51 tokens per second
26.46.965.222 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   4096, progress = 0.84, t = 266.82 s / 15.35 tokens per second
27.37.227.041 I slot print_timing: id  0 | task 737 | prompt processing, n_tokens =   4608, progress = 0.94, t = 317.08 s / 14.53 tokens per second
29.04.638.307 I slot print_timing: id  0 | task 737 | n_decoded =    100, tg =   2.02 t/s, tg_3s =   2.02 t/s
29.07.898.285 I slot print_timing: id  0 | task 737 | n_decoded =    106, tg =   2.01 t/s, tg_3s =   1.84 t/s
29.10.956.978 I slot print_timing: id  0 | task 737 | n_decoded =    112, tg =   2.01 t/s, tg_3s =   1.96 t/s
29.13.987.763 I slot print_timing: id  0 | task 737 | n_decoded =    118, tg =   2.01 t/s, tg_3s =   1.98 t/s
29.17.455.403 I slot print_timing: id  0 | task 737 | n_decoded =    125, tg =   2.01 t/s, tg_3s =   2.02 t/s
29.20.888.373 I slot print_timing: id  0 | task 737 | n_decoded =    132, tg =   2.01 t/s, tg_3s =   2.04 t/s
29.24.348.498 I slot print_timing: id  0 | task 737 | n_decoded =    139, tg =   2.01 t/s, tg_3s =   2.02 t/s
29.27.789.609 I slot print_timing: id  0 | task 737 | n_decoded =    146, tg =   2.01 t/s, tg_3s =   2.03 t/s
29.31.212.751 I slot print_timing: id  0 | task 737 | n_decoded =    153, tg =   2.01 t/s, tg_3s =   2.04 t/s
29.34.705.142 I slot print_timing: id  0 | task 737 | n_decoded =    160, tg =   2.01 t/s, tg_3s =   2.00 t/s
29.37.894.763 I slot print_timing: id  0 | task 737 | n_decoded =    166, tg =   2.01 t/s, tg_3s =   1.88 t/s
29.41.355.339 I slot print_timing: id  0 | task 737 | n_decoded =    173, tg =   2.01 t/s, tg_3s =   2.02 t/s
29.44.828.879 I slot print_timing: id  0 | task 737 | n_decoded =    180, tg =   2.01 t/s, tg_3s =   2.02 t/s
29.47.829.922 I slot print_timing: id  0 | task 737 | n_decoded =    186, tg =   2.01 t/s, tg_3s =   2.00 t/s
29.51.260.687 I slot print_timing: id  0 | task 737 | n_decoded =    193, tg =   2.01 t/s, tg_3s =   2.04 t/s
29.54.736.103 I slot print_timing: id  0 | task 737 | n_decoded =    200, tg =   2.01 t/s, tg_3s =   2.01 t/s
29.57.957.852 I slot print_timing: id  0 | task 737 | n_decoded =    206, tg =   2.00 t/s, tg_3s =   1.86 t/s
30.01.436.420 I slot print_timing: id  0 | task 737 | n_decoded =    213, tg =   2.00 t/s, tg_3s =   2.01 t/s
30.04.916.463 I slot print_timing: id  0 | task 737 | n_decoded =    220, tg =   2.00 t/s, tg_3s =   2.01 t/s
30.07.918.638 I slot print_timing: id  0 | task 737 | n_decoded =    226, tg =   2.00 t/s, tg_3s =   2.00 t/s
30.11.002.249 I slot print_timing: id  0 | task 737 | n_decoded =    232, tg =   2.00 t/s, tg_3s =   1.95 t/s
30.14.066.976 I slot print_timing: id  0 | task 737 | n_decoded =    238, tg =   2.00 t/s, tg_3s =   1.96 t/s
30.17.074.951 I slot print_timing: id  0 | task 737 | n_decoded =    244, tg =   2.00 t/s, tg_3s =   1.99 t/s
30.20.145.223 I slot print_timing: id  0 | task 737 | n_decoded =    250, tg =   2.00 t/s, tg_3s =   1.95 t/s
30.23.151.226 I slot print_timing: id  0 | task 737 | n_decoded =    256, tg =   2.00 t/s, tg_3s =   2.00 t/s
30.26.416.889 I slot print_timing: id  0 | task 737 | n_decoded =    262, tg =   2.00 t/s, tg_3s =   1.84 t/s
30.29.570.571 I slot print_timing: id  0 | task 737 | n_decoded =    268, tg =   1.99 t/s, tg_3s =   1.90 t/s
30.32.695.085 I slot print_timing: id  0 | task 737 | n_decoded =    274, tg =   1.99 t/s, tg_3s =   1.92 t/s
30.35.807.309 I slot print_timing: id  0 | task 737 | n_decoded =    280, tg =   1.99 t/s, tg_3s =   1.93 t/s
30.38.988.788 I slot print_timing: id  0 | task 737 | n_decoded =    286, tg =   1.99 t/s, tg_3s =   1.89 t/s
30.42.158.098 I slot print_timing: id  0 | task 737 | n_decoded =    292, tg =   1.99 t/s, tg_3s =   1.89 t/s
30.45.301.570 I slot print_timing: id  0 | task 737 | n_decoded =    298, tg =   1.98 t/s, tg_3s =   1.91 t/s
30.48.322.304 I slot print_timing: id  0 | task 737 | n_decoded =    304, tg =   1.98 t/s, tg_3s =   1.99 t/s
30.51.809.390 I slot print_timing: id  0 | task 737 | n_decoded =    311, tg =   1.99 t/s, tg_3s =   2.01 t/s
30.55.050.332 I slot print_timing: id  0 | task 737 | n_decoded =    317, tg =   1.98 t/s, tg_3s =   1.85 t/s
30.58.411.270 I slot print_timing: id  0 | task 737 | n_decoded =    323, tg =   1.98 t/s, tg_3s =   1.79 t/s
31.01.495.157 I slot print_timing: id  0 | task 737 | n_decoded =    329, tg =   1.98 t/s, tg_3s =   1.95 t/s
31.05.072.199 I slot print_timing: id  0 | task 737 | n_decoded =    335, tg =   1.97 t/s, tg_3s =   1.68 t/s
31.08.249.455 I slot print_timing: id  0 | task 737 | n_decoded =    340, tg =   1.96 t/s, tg_3s =   1.57 t/s
31.11.630.892 I slot print_timing: id  0 | task 737 | n_decoded =    346, tg =   1.96 t/s, tg_3s =   1.77 t/s
31.14.867.588 I slot print_timing: id  0 | task 737 | n_decoded =    352, tg =   1.96 t/s, tg_3s =   1.85 t/s
31.18.219.091 I slot print_timing: id  0 | task 737 | n_decoded =    358, tg =   1.96 t/s, tg_3s =   1.79 t/s
31.21.474.981 I slot print_timing: id  0 | task 737 | n_decoded =    364, tg =   1.95 t/s, tg_3s =   1.84 t/s
31.24.921.429 I slot print_timing: id  0 | task 737 | n_decoded =    370, tg =   1.95 t/s, tg_3s =   1.74 t/s
31.28.116.402 I slot print_timing: id  0 | task 737 | n_decoded =    375, tg =   1.94 t/s, tg_3s =   1.56 t/s
31.31.513.459 I slot print_timing: id  0 | task 737 | n_decoded =    381, tg =   1.94 t/s, tg_3s =   1.77 t/s
31.34.540.891 I slot print_timing: id  0 | task 737 | n_decoded =    386, tg =   1.94 t/s, tg_3s =   1.65 t/s
31.37.749.521 I slot print_timing: id  0 | task 737 | n_decoded =    392, tg =   1.93 t/s, tg_3s =   1.87 t/s
31.40.889.829 I slot print_timing: id  0 | task 737 | n_decoded =    398, tg =   1.93 t/s, tg_3s =   1.91 t/s
31.43.990.712 I slot print_timing: id  0 | task 737 | n_decoded =    404, tg =   1.93 t/s, tg_3s =   1.93 t/s
31.47.390.992 I slot print_timing: id  0 | task 737 | n_decoded =    410, tg =   1.93 t/s, tg_3s =   1.76 t/s
31.49.494.784 I slot print_timing: id  0 | task 737 | prompt eval time =  354993.92 ms /  4905 tokens (   72.37 ms per token,    13.82 tokens per second)
31.49.494.792 I slot print_timing: id  0 | task 737 |        eval time =  214357.91 ms /   414 tokens (  517.77 ms per token,     1.93 tokens per second)
31.49.494.793 I slot print_timing: id  0 | task 737 |       total time =  569351.83 ms /  5319 tokens
31.49.494.795 I slot print_timing: id  0 | task 737 |    graphs reused =       1113
31.49.495.444 I slot      release: id  0 | task 737 | stop processing: n_tokens = 5444, truncated = 0
31.49.621.490 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1909445250
31.49.861.195 I slot launch_slot_: id  0 | task 1161 | processing task, is_child = 0
32.15.663.954 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =    512, progress = 0.13, t =  25.80 s / 19.84 tokens per second
32.44.200.013 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   1024, progress = 0.24, t =  54.34 s / 18.84 tokens per second
33.15.146.346 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   1536, progress = 0.36, t =  85.29 s / 18.01 tokens per second
33.45.355.158 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   2048, progress = 0.47, t = 115.49 s / 17.73 tokens per second
34.24.334.856 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   2560, progress = 0.59, t = 154.47 s / 16.57 tokens per second
35.08.927.806 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   3072, progress = 0.71, t = 199.07 s / 15.43 tokens per second
35.55.858.104 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   3584, progress = 0.82, t = 246.00 s / 14.57 tokens per second
36.28.422.449 I slot print_timing: id  0 | task 1161 | prompt processing, n_tokens =   4096, progress = 0.94, t = 278.56 s / 14.70 tokens per second
37.57.555.353 I slot print_timing: id  0 | task 1161 | n_decoded =    100, tg =   1.77 t/s, tg_3s =   1.77 t/s
38.00.720.774 I slot print_timing: id  0 | task 1161 | n_decoded =    107, tg =   1.79 t/s, tg_3s =   2.21 t/s
38.04.112.161 I slot print_timing: id  0 | task 1161 | n_decoded =    115, tg =   1.82 t/s, tg_3s =   2.36 t/s
38.07.153.706 I slot print_timing: id  0 | task 1161 | n_decoded =    122, tg =   1.85 t/s, tg_3s =   2.30 t/s
38.10.324.482 I slot print_timing: id  0 | task 1161 | n_decoded =    129, tg =   1.86 t/s, tg_3s =   2.21 t/s
38.13.410.174 I slot print_timing: id  0 | task 1161 | n_decoded =    136, tg =   1.88 t/s, tg_3s =   2.27 t/s
38.16.465.127 I slot print_timing: id  0 | task 1161 | n_decoded =    143, tg =   1.90 t/s, tg_3s =   2.29 t/s
38.19.502.666 I slot print_timing: id  0 | task 1161 | n_decoded =    150, tg =   1.91 t/s, tg_3s =   2.30 t/s
38.22.640.762 I slot print_timing: id  0 | task 1161 | n_decoded =    157, tg =   1.92 t/s, tg_3s =   2.23 t/s
38.26.048.689 I slot print_timing: id  0 | task 1161 | n_decoded =    165, tg =   1.94 t/s, tg_3s =   2.35 t/s
38.28.200.269 I slot print_timing: id  0 | task 1161 | prompt eval time =  311176.01 ms /  4379 tokens (   71.06 ms per token,    14.07 tokens per second)
38.28.200.278 I slot print_timing: id  0 | task 1161 |        eval time =   87162.98 ms /   170 tokens (  512.72 ms per token,     1.95 tokens per second)
38.28.200.280 I slot print_timing: id  0 | task 1161 |       total time =  398338.99 ms /  4549 tokens
38.28.200.281 I slot print_timing: id  0 | task 1161 |    graphs reused =       1281
38.28.200.928 I slot      release: id  0 | task 1161 | stop processing: n_tokens = 4601, truncated = 0
38.28.343.128 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2308150736
38.28.523.772 I slot launch_slot_: id  0 | task 1340 | processing task, is_child = 0
38.52.451.230 I slot print_timing: id  0 | task 1340 | prompt processing, n_tokens =    512, progress = 0.13, t =  23.93 s / 21.40 tokens per second
39.11.646.421 I slot print_timing: id  0 | task 1340 | prompt processing, n_tokens =   1024, progress = 0.24, t =  43.12 s / 23.75 tokens per second
39.33.047.680 I slot print_timing: id  0 | task 1340 | prompt processing, n_tokens =   1536, progress = 0.36, t =  64.52 s / 23.81 tokens per second
39.57.910.204 I slot print_timing: id  0 | task 1340 | prompt processing, n_tokens =   2048, progress = 0.47, t =  89.39 s / 22.91 tokens per second
