
=== llama-server session started 2026-07-16T21:49:13+00:00 ===
0.00.064.678 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.064.818 I srv          init: The UI is disabled
0.00.064.824 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.064.973 W srv  llama_server: -----------------
0.00.064.979 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.064.979 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.064.980 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.064.980 W srv  llama_server: -----------------
0.00.079.647 I srv    load_model: loading model 'C:\Users\saman\AppData\Local\Temp\ta_v2_backend_probe_b10046\models\Qwen3-8B-Q4_K_M.gguf'
0.00.589.179 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.451.528 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.05.459.707 I srv  llama_server: model loaded
0.05.459.716 I srv  llama_server: listening on http://127.0.0.1:18092
0.05.593.949 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
9.07.185.047 I slot print_timing: id  0 | task 389 | n_decoded =    174, tg =   4.17 t/s, tg_3s =   3.88 t/s
9.10.293.666 I slot print_timing: id  0 | task 389 | n_decoded =    187, tg =   4.17 t/s, tg_3s =   4.18 t/s
9.13.416.324 I slot print_timing: id  0 | task 389 | n_decoded =    200, tg =   4.17 t/s, tg_3s =   4.16 t/s
9.16.457.312 I slot print_timing: id  0 | task 389 | n_decoded =    213, tg =   4.17 t/s, tg_3s =   4.27 t/s
9.18.487.308 I slot print_timing: id  0 | task 389 | prompt eval time =  130119.67 ms /  4390 tokens (   29.64 ms per token,    33.74 tokens per second)
9.18.487.317 I slot print_timing: id  0 | task 389 |        eval time =   53071.75 ms /   221 tokens (  240.14 ms per token,     4.16 tokens per second)
9.18.487.318 I slot print_timing: id  0 | task 389 |       total time =  183191.42 ms /  4611 tokens
9.18.487.319 I slot print_timing: id  0 | task 389 |    graphs reused =        585
9.18.487.540 I slot      release: id  0 | task 389 | stop processing: n_tokens = 4663, truncated = 0
9.18.577.069 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 558425369
9.18.713.210 I slot launch_slot_: id  0 | task 619 | processing task, is_child = 0
9.25.029.029 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =    512, progress = 0.13, t =   6.32 s / 81.07 tokens per second
9.42.217.506 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   1024, progress = 0.23, t =  23.50 s / 43.57 tokens per second
9.54.117.755 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   1536, progress = 0.33, t =  35.40 s / 43.38 tokens per second
10.07.094.252 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   2048, progress = 0.43, t =  48.38 s / 42.33 tokens per second
10.20.953.577 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   2560, progress = 0.53, t =  62.24 s / 41.13 tokens per second
10.44.245.224 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   3072, progress = 0.64, t =  85.53 s / 35.92 tokens per second
11.06.705.155 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   3584, progress = 0.74, t = 107.99 s / 33.19 tokens per second
11.24.013.348 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   4096, progress = 0.84, t = 125.30 s / 32.69 tokens per second
11.44.547.340 I slot print_timing: id  0 | task 619 | prompt processing, n_tokens =   4608, progress = 0.94, t = 145.83 s / 31.60 tokens per second
12.29.515.175 I slot print_timing: id  0 | task 619 | n_decoded =    100, tg =   3.53 t/s, tg_3s =   3.53 t/s
12.32.600.723 I slot print_timing: id  0 | task 619 | n_decoded =    111, tg =   3.53 t/s, tg_3s =   3.57 t/s
12.35.718.304 I slot print_timing: id  0 | task 619 | n_decoded =    122, tg =   3.53 t/s, tg_3s =   3.53 t/s
12.38.854.329 I slot print_timing: id  0 | task 619 | n_decoded =    133, tg =   3.53 t/s, tg_3s =   3.51 t/s
12.41.972.731 I slot print_timing: id  0 | task 619 | n_decoded =    144, tg =   3.53 t/s, tg_3s =   3.53 t/s
12.45.086.721 I slot print_timing: id  0 | task 619 | n_decoded =    155, tg =   3.53 t/s, tg_3s =   3.53 t/s
12.48.310.046 I slot print_timing: id  0 | task 619 | n_decoded =    166, tg =   3.52 t/s, tg_3s =   3.41 t/s
12.51.412.754 I slot print_timing: id  0 | task 619 | n_decoded =    176, tg =   3.50 t/s, tg_3s =   3.22 t/s
12.54.631.818 I slot print_timing: id  0 | task 619 | n_decoded =    187, tg =   3.50 t/s, tg_3s =   3.42 t/s
12.57.713.839 I slot print_timing: id  0 | task 619 | n_decoded =    197, tg =   3.48 t/s, tg_3s =   3.24 t/s
13.00.746.380 I slot print_timing: id  0 | task 619 | n_decoded =    207, tg =   3.48 t/s, tg_3s =   3.30 t/s
13.03.952.847 I slot print_timing: id  0 | task 619 | n_decoded =    218, tg =   3.47 t/s, tg_3s =   3.43 t/s
13.07.176.389 I slot print_timing: id  0 | task 619 | n_decoded =    229, tg =   3.47 t/s, tg_3s =   3.41 t/s
13.10.204.683 I slot print_timing: id  0 | task 619 | n_decoded =    239, tg =   3.46 t/s, tg_3s =   3.30 t/s
13.13.420.787 I slot print_timing: id  0 | task 619 | n_decoded =    250, tg =   3.46 t/s, tg_3s =   3.42 t/s
13.16.689.113 I slot print_timing: id  0 | task 619 | n_decoded =    261, tg =   3.46 t/s, tg_3s =   3.37 t/s
13.19.756.978 I slot print_timing: id  0 | task 619 | n_decoded =    271, tg =   3.45 t/s, tg_3s =   3.26 t/s
13.22.786.506 I slot print_timing: id  0 | task 619 | n_decoded =    281, tg =   3.44 t/s, tg_3s =   3.30 t/s
13.25.800.706 I slot print_timing: id  0 | task 619 | n_decoded =    291, tg =   3.44 t/s, tg_3s =   3.32 t/s
13.29.131.815 I slot print_timing: id  0 | task 619 | n_decoded =    301, tg =   3.42 t/s, tg_3s =   3.00 t/s
13.32.462.379 I slot print_timing: id  0 | task 619 | n_decoded =    311, tg =   3.41 t/s, tg_3s =   3.00 t/s
13.33.739.645 I slot print_timing: id  0 | task 619 | prompt eval time =  162467.98 ms /  4905 tokens (   33.12 ms per token,    30.19 tokens per second)
13.33.739.656 I slot print_timing: id  0 | task 619 |        eval time =   92558.40 ms /   315 tokens (  293.84 ms per token,     3.40 tokens per second)
13.33.739.658 I slot print_timing: id  0 | task 619 |       total time =  255026.38 ms /  5220 tokens
13.33.739.659 I slot print_timing: id  0 | task 619 |    graphs reused =        897
13.33.739.937 I slot      release: id  0 | task 619 | stop processing: n_tokens = 5345, truncated = 0
13.33.885.889 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 813677767
13.34.050.515 I slot launch_slot_: id  0 | task 944 | processing task, is_child = 0
13.41.042.370 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =    512, progress = 0.13, t =   6.99 s / 73.23 tokens per second
13.57.181.032 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   1024, progress = 0.24, t =  23.13 s / 44.27 tokens per second
14.13.141.760 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   1536, progress = 0.36, t =  39.09 s / 39.29 tokens per second
14.27.710.297 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   2048, progress = 0.47, t =  53.66 s / 38.17 tokens per second
14.45.654.780 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   2560, progress = 0.59, t =  71.60 s / 35.75 tokens per second
15.05.245.265 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   3072, progress = 0.71, t =  91.19 s / 33.69 tokens per second
15.26.308.632 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   3584, progress = 0.82, t = 112.26 s / 31.93 tokens per second
15.48.077.132 I slot print_timing: id  0 | task 944 | prompt processing, n_tokens =   4096, progress = 0.94, t = 134.03 s / 30.56 tokens per second
16.24.109.372 I slot print_timing: id  0 | task 944 | n_decoded =    100, tg =   4.07 t/s, tg_3s =   4.07 t/s
16.27.118.330 I slot print_timing: id  0 | task 944 | n_decoded =    112, tg =   4.06 t/s, tg_3s =   3.99 t/s
16.30.321.649 I slot print_timing: id  0 | task 944 | n_decoded =    124, tg =   4.03 t/s, tg_3s =   3.75 t/s
16.33.443.852 I slot print_timing: id  0 | task 944 | n_decoded =    137, tg =   4.04 t/s, tg_3s =   4.16 t/s
16.36.660.614 I slot print_timing: id  0 | task 944 | n_decoded =    150, tg =   4.04 t/s, tg_3s =   4.04 t/s
16.39.696.328 I slot print_timing: id  0 | task 944 | n_decoded =    162, tg =   4.03 t/s, tg_3s =   3.95 t/s
16.42.777.110 I slot print_timing: id  0 | task 944 | n_decoded =    174, tg =   4.02 t/s, tg_3s =   3.90 t/s
16.45.971.730 I slot print_timing: id  0 | task 944 | n_decoded =    187, tg =   4.03 t/s, tg_3s =   4.07 t/s
16.49.214.988 I slot print_timing: id  0 | task 944 | n_decoded =    200, tg =   4.02 t/s, tg_3s =   4.01 t/s
16.52.227.653 I slot print_timing: id  0 | task 944 | n_decoded =    212, tg =   4.02 t/s, tg_3s =   3.98 t/s
16.55.391.662 I slot print_timing: id  0 | task 944 | n_decoded =    225, tg =   4.03 t/s, tg_3s =   4.11 t/s
16.55.890.898 I slot print_timing: id  0 | task 944 | prompt eval time =  145463.95 ms /  4378 tokens (   33.23 ms per token,    30.10 tokens per second)
16.55.890.910 I slot print_timing: id  0 | task 944 |        eval time =   56376.34 ms /   227 tokens (  248.35 ms per token,     4.03 tokens per second)
16.55.890.911 I slot print_timing: id  0 | task 944 |       total time =  201840.29 ms /  4605 tokens
16.55.890.912 I slot print_timing: id  0 | task 944 |    graphs reused =       1121
16.55.891.189 I slot      release: id  0 | task 944 | stop processing: n_tokens = 4657, truncated = 0
16.55.984.365 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1015829019
16.56.140.748 I slot launch_slot_: id  0 | task 1180 | processing task, is_child = 0
17.06.085.608 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =    512, progress = 0.13, t =   9.94 s / 51.48 tokens per second
17.17.462.508 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   1024, progress = 0.24, t =  21.32 s / 48.03 tokens per second
17.32.829.737 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   1536, progress = 0.36, t =  36.69 s / 41.87 tokens per second
17.48.853.564 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   2048, progress = 0.47, t =  52.71 s / 38.85 tokens per second
18.06.595.239 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   2560, progress = 0.59, t =  70.45 s / 36.34 tokens per second
18.24.493.846 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   3072, progress = 0.70, t =  88.35 s / 34.77 tokens per second
18.44.472.952 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   3584, progress = 0.81, t = 108.33 s / 33.08 tokens per second
19.04.515.403 I slot print_timing: id  0 | task 1180 | prompt processing, n_tokens =   4096, progress = 0.93, t = 128.37 s / 31.91 tokens per second
19.46.085.259 I slot print_timing: id  0 | task 1180 | n_decoded =    100, tg =   4.97 t/s, tg_3s =   4.97 t/s
19.49.273.086 I slot print_timing: id  0 | task 1180 | n_decoded =    113, tg =   4.85 t/s, tg_3s =   4.08 t/s
19.52.505.659 I slot print_timing: id  0 | task 1180 | n_decoded =    126, tg =   4.75 t/s, tg_3s =   4.02 t/s
19.55.640.850 I slot print_timing: id  0 | task 1180 | n_decoded =    138, tg =   4.65 t/s, tg_3s =   3.83 t/s
19.58.725.533 I slot print_timing: id  0 | task 1180 | n_decoded =    150, tg =   4.58 t/s, tg_3s =   3.89 t/s
20.01.891.434 I slot print_timing: id  0 | task 1180 | n_decoded =    163, tg =   4.54 t/s, tg_3s =   4.11 t/s
20.05.086.785 I slot print_timing: id  0 | task 1180 | n_decoded =    176, tg =   4.50 t/s, tg_3s =   4.07 t/s
20.08.216.600 I slot print_timing: id  0 | task 1180 | n_decoded =    189, tg =   4.47 t/s, tg_3s =   4.15 t/s
20.11.373.159 I slot print_timing: id  0 | task 1180 | n_decoded =    202, tg =   4.45 t/s, tg_3s =   4.12 t/s
20.14.614.862 I slot print_timing: id  0 | task 1180 | n_decoded =    215, tg =   4.42 t/s, tg_3s =   4.01 t/s
20.17.644.044 I slot print_timing: id  0 | task 1180 | n_decoded =    227, tg =   4.39 t/s, tg_3s =   3.96 t/s
20.20.817.290 I slot print_timing: id  0 | task 1180 | n_decoded =    240, tg =   4.37 t/s, tg_3s =   4.10 t/s
20.23.952.239 I slot print_timing: id  0 | task 1180 | n_decoded =    253, tg =   4.36 t/s, tg_3s =   4.15 t/s
20.26.985.424 I slot print_timing: id  0 | task 1180 | n_decoded =    264, tg =   4.33 t/s, tg_3s =   3.63 t/s
20.30.026.923 I slot print_timing: id  0 | task 1180 | n_decoded =    276, tg =   4.31 t/s, tg_3s =   3.95 t/s
20.33.060.418 I slot print_timing: id  0 | task 1180 | n_decoded =    288, tg =   4.29 t/s, tg_3s =   3.96 t/s
20.36.136.468 I slot print_timing: id  0 | task 1180 | n_decoded =    300, tg =   4.27 t/s, tg_3s =   3.90 t/s
20.37.241.528 I slot print_timing: id  0 | task 1180 | prompt eval time =  149818.96 ms /  4412 tokens (   33.96 ms per token,    29.45 tokens per second)
20.37.241.541 I slot print_timing: id  0 | task 1180 |        eval time =   71281.72 ms /   304 tokens (  234.48 ms per token,     4.26 tokens per second)
20.37.241.543 I slot print_timing: id  0 | task 1180 |       total time =  221100.68 ms /  4716 tokens
20.37.241.544 I slot print_timing: id  0 | task 1180 |    graphs reused =       1422
20.37.241.777 I slot      release: id  0 | task 1180 | stop processing: n_tokens = 4768, truncated = 0
20.37.366.483 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1237179608
20.37.527.342 I slot launch_slot_: id  0 | task 1493 | processing task, is_child = 0
20.47.248.956 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =    512, progress = 0.13, t =   9.72 s / 52.67 tokens per second
20.58.833.428 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   1024, progress = 0.25, t =  21.31 s / 48.06 tokens per second
21.13.617.321 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   1536, progress = 0.36, t =  36.09 s / 42.56 tokens per second
21.30.339.610 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   2048, progress = 0.48, t =  52.81 s / 38.78 tokens per second
21.47.322.338 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   2560, progress = 0.60, t =  69.79 s / 36.68 tokens per second
22.04.755.610 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   3072, progress = 0.71, t =  87.23 s / 35.22 tokens per second
22.23.280.914 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   3584, progress = 0.83, t = 105.75 s / 33.89 tokens per second
22.43.209.391 I slot print_timing: id  0 | task 1493 | prompt processing, n_tokens =   4096, progress = 0.95, t = 125.68 s / 32.59 tokens per second
23.13.887.298 I slot print_timing: id  0 | task 1493 | n_decoded =    100, tg =   4.24 t/s, tg_3s =   4.24 t/s
23.16.992.133 I slot print_timing: id  0 | task 1493 | n_decoded =    113, tg =   4.24 t/s, tg_3s =   4.19 t/s
23.20.032.787 I slot print_timing: id  0 | task 1493 | n_decoded =    126, tg =   4.24 t/s, tg_3s =   4.28 t/s
23.23.059.036 I slot print_timing: id  0 | task 1493 | n_decoded =    139, tg =   4.25 t/s, tg_3s =   4.30 t/s
23.26.060.771 I slot print_timing: id  0 | task 1493 | n_decoded =    149, tg =   4.17 t/s, tg_3s =   3.33 t/s
23.29.234.722 I slot print_timing: id  0 | task 1493 | n_decoded =    161, tg =   4.14 t/s, tg_3s =   3.78 t/s
23.32.358.799 I slot print_timing: id  0 | task 1493 | n_decoded =    173, tg =   4.12 t/s, tg_3s =   3.84 t/s
23.35.543.591 I slot print_timing: id  0 | task 1493 | n_decoded =    185, tg =   4.09 t/s, tg_3s =   3.77 t/s
23.38.690.598 I slot print_timing: id  0 | task 1493 | n_decoded =    197, tg =   4.07 t/s, tg_3s =   3.81 t/s
23.41.758.943 I slot print_timing: id  0 | task 1493 | n_decoded =    209, tg =   4.06 t/s, tg_3s =   3.91 t/s
23.44.931.793 I slot print_timing: id  0 | task 1493 | n_decoded =    221, tg =   4.05 t/s, tg_3s =   3.78 t/s
23.47.948.665 I slot print_timing: id  0 | task 1493 | n_decoded =    232, tg =   4.03 t/s, tg_3s =   3.65 t/s
23.51.044.369 I slot print_timing: id  0 | task 1493 | n_decoded =    244, tg =   4.02 t/s, tg_3s =   3.88 t/s
23.54.241.730 I slot print_timing: id  0 | task 1493 | n_decoded =    257, tg =   4.02 t/s, tg_3s =   4.07 t/s
23.55.962.581 I slot print_timing: id  0 | task 1493 | prompt eval time =  132802.28 ms /  4325 tokens (   30.71 ms per token,    32.57 tokens per second)
23.55.962.593 I slot print_timing: id  0 | task 1493 |        eval time =   65632.89 ms /   264 tokens (  248.61 ms per token,     4.02 tokens per second)
23.55.962.594 I slot print_timing: id  0 | task 1493 |       total time =  198435.17 ms /  4589 tokens
23.55.962.595 I slot print_timing: id  0 | task 1493 |    graphs reused =       1683
23.55.962.837 I slot      release: id  0 | task 1493 | stop processing: n_tokens = 4641, truncated = 0
23.56.055.522 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1435900668
23.56.207.954 I slot launch_slot_: id  0 | task 1766 | processing task, is_child = 0
24.03.106.221 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =    512, progress = 0.12, t =   6.90 s / 74.22 tokens per second
24.21.014.777 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   1024, progress = 0.23, t =  24.81 s / 41.28 tokens per second
24.33.906.800 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   1536, progress = 0.34, t =  37.70 s / 40.74 tokens per second
24.58.160.549 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   2048, progress = 0.45, t =  61.95 s / 33.06 tokens per second
25.18.516.567 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   2560, progress = 0.55, t =  82.31 s / 31.10 tokens per second
25.36.840.002 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   3072, progress = 0.66, t = 100.63 s / 30.53 tokens per second
25.57.726.254 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   3584, progress = 0.77, t = 121.52 s / 29.49 tokens per second
26.19.292.649 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   4096, progress = 0.88, t = 143.08 s / 28.63 tokens per second
26.40.707.765 I slot print_timing: id  0 | task 1766 | prompt processing, n_tokens =   4608, progress = 0.99, t = 164.50 s / 28.01 tokens per second
27.14.177.640 I slot print_timing: id  0 | task 1766 | n_decoded =    100, tg =   3.88 t/s, tg_3s =   3.88 t/s
27.17.368.461 I slot print_timing: id  0 | task 1766 | n_decoded =    112, tg =   3.87 t/s, tg_3s =   3.76 t/s
27.20.628.602 I slot print_timing: id  0 | task 1766 | n_decoded =    124, tg =   3.85 t/s, tg_3s =   3.68 t/s
