
=== llama-server session started 2026-07-17T03:47:33+00:00 ===
0.00.067.934 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.068.033 I srv          init: The UI is disabled
0.00.068.034 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.068.145 W srv  llama_server: -----------------
0.00.068.147 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.068.147 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.068.147 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.068.148 W srv  llama_server: -----------------
0.00.081.941 I srv    load_model: loading model 'C:\Users\saman\AppData\Local\Temp\ta_v2_backend_probe_b10046\models\Qwen3-8B-Q4_K_M.gguf'
0.00.563.475 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.363.244 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.05.371.420 I srv  llama_server: model loaded
0.05.371.429 I srv  llama_server: listening on http://127.0.0.1:18092
0.05.463.249 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
7.39.500.039 I slot      release: id  0 | task 191 | stop processing: n_tokens = 4816, truncated = 0
7.39.623.721 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 459434348
7.39.802.851 I slot launch_slot_: id  0 | task 361 | processing task, is_child = 0
7.52.844.430 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =    512, progress = 0.13, t =  13.04 s / 39.26 tokens per second
8.05.897.329 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   1024, progress = 0.24, t =  26.09 s / 39.24 tokens per second
8.23.292.799 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   1536, progress = 0.36, t =  43.49 s / 35.32 tokens per second
8.38.967.659 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   2048, progress = 0.47, t =  59.16 s / 34.62 tokens per second
8.56.050.142 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   2560, progress = 0.59, t =  76.25 s / 33.57 tokens per second
9.15.570.950 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   3072, progress = 0.70, t =  95.77 s / 32.08 tokens per second
9.36.388.877 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   3584, progress = 0.82, t = 116.59 s / 30.74 tokens per second
9.58.969.019 I slot print_timing: id  0 | task 361 | prompt processing, n_tokens =   4096, progress = 0.93, t = 139.17 s / 29.43 tokens per second
10.44.191.464 I slot print_timing: id  0 | task 361 | n_decoded =    100, tg =   3.37 t/s, tg_3s =   3.37 t/s
10.47.417.003 I slot print_timing: id  0 | task 361 | n_decoded =    112, tg =   3.41 t/s, tg_3s =   3.72 t/s
10.50.640.624 I slot print_timing: id  0 | task 361 | n_decoded =    124, tg =   3.44 t/s, tg_3s =   3.72 t/s
10.53.759.981 I slot print_timing: id  0 | task 361 | n_decoded =    135, tg =   3.44 t/s, tg_3s =   3.53 t/s
10.56.949.807 I slot print_timing: id  0 | task 361 | n_decoded =    147, tg =   3.47 t/s, tg_3s =   3.76 t/s
11.00.175.272 I slot print_timing: id  0 | task 361 | n_decoded =    159, tg =   3.49 t/s, tg_3s =   3.72 t/s
11.03.389.567 I slot print_timing: id  0 | task 361 | n_decoded =    171, tg =   3.50 t/s, tg_3s =   3.73 t/s
11.06.532.600 I slot print_timing: id  0 | task 361 | n_decoded =    183, tg =   3.52 t/s, tg_3s =   3.82 t/s
11.08.598.297 I slot print_timing: id  0 | task 361 | prompt eval time =  154756.74 ms /  4390 tokens (   35.25 ms per token,    28.37 tokens per second)
11.08.598.307 I slot print_timing: id  0 | task 361 |        eval time =   54038.59 ms /   191 tokens (  282.92 ms per token,     3.53 tokens per second)
11.08.598.309 I slot print_timing: id  0 | task 361 |       total time =  208795.34 ms /  4581 tokens
11.08.598.310 I slot print_timing: id  0 | task 361 |    graphs reused =        527
11.08.598.777 I slot      release: id  0 | task 361 | stop processing: n_tokens = 4633, truncated = 0
11.08.711.385 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 668533084
11.08.847.893 I slot launch_slot_: id  0 | task 561 | processing task, is_child = 0
11.17.190.819 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =    512, progress = 0.13, t =   8.34 s / 61.37 tokens per second
11.32.031.938 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   1024, progress = 0.23, t =  23.18 s / 44.17 tokens per second
11.47.590.665 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   1536, progress = 0.33, t =  38.74 s / 39.65 tokens per second
12.06.907.171 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   2048, progress = 0.43, t =  58.06 s / 35.27 tokens per second
12.22.969.563 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   2560, progress = 0.53, t =  74.12 s / 34.54 tokens per second
12.47.079.647 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   3072, progress = 0.64, t =  98.23 s / 31.27 tokens per second
13.12.032.284 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   3584, progress = 0.74, t = 123.18 s / 29.09 tokens per second
13.39.382.215 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   4096, progress = 0.84, t = 150.53 s / 27.21 tokens per second
14.09.705.879 I slot print_timing: id  0 | task 561 | prompt processing, n_tokens =   4608, progress = 0.94, t = 180.86 s / 25.48 tokens per second
15.04.357.470 I slot print_timing: id  0 | task 561 | n_decoded =    100, tg =   3.07 t/s, tg_3s =   3.07 t/s
15.07.506.119 I slot print_timing: id  0 | task 561 | n_decoded =    110, tg =   3.08 t/s, tg_3s =   3.18 t/s
15.10.744.865 I slot print_timing: id  0 | task 561 | n_decoded =    120, tg =   3.08 t/s, tg_3s =   3.09 t/s
15.13.856.174 I slot print_timing: id  0 | task 561 | n_decoded =    130, tg =   3.09 t/s, tg_3s =   3.21 t/s
15.17.186.490 I slot print_timing: id  0 | task 561 | n_decoded =    140, tg =   3.09 t/s, tg_3s =   3.00 t/s
15.20.312.357 I slot print_timing: id  0 | task 561 | n_decoded =    150, tg =   3.09 t/s, tg_3s =   3.20 t/s
15.23.401.863 I slot print_timing: id  0 | task 561 | n_decoded =    159, tg =   3.08 t/s, tg_3s =   2.91 t/s
15.26.608.680 I slot print_timing: id  0 | task 561 | n_decoded =    168, tg =   3.07 t/s, tg_3s =   2.81 t/s
15.29.698.881 I slot print_timing: id  0 | task 561 | n_decoded =    177, tg =   3.06 t/s, tg_3s =   2.91 t/s
15.32.807.365 I slot print_timing: id  0 | task 561 | n_decoded =    187, tg =   3.07 t/s, tg_3s =   3.22 t/s
15.35.906.963 I slot print_timing: id  0 | task 561 | n_decoded =    197, tg =   3.07 t/s, tg_3s =   3.23 t/s
15.39.083.286 I slot print_timing: id  0 | task 561 | n_decoded =    207, tg =   3.08 t/s, tg_3s =   3.15 t/s
15.42.385.845 I slot print_timing: id  0 | task 561 | n_decoded =    217, tg =   3.08 t/s, tg_3s =   3.03 t/s
15.45.500.804 I slot print_timing: id  0 | task 561 | n_decoded =    227, tg =   3.08 t/s, tg_3s =   3.21 t/s
15.48.632.932 I slot print_timing: id  0 | task 561 | n_decoded =    237, tg =   3.09 t/s, tg_3s =   3.19 t/s
15.51.902.849 I slot print_timing: id  0 | task 561 | n_decoded =    247, tg =   3.08 t/s, tg_3s =   3.06 t/s
15.55.042.991 I slot print_timing: id  0 | task 561 | n_decoded =    257, tg =   3.09 t/s, tg_3s =   3.18 t/s
15.58.184.718 I slot print_timing: id  0 | task 561 | n_decoded =    267, tg =   3.09 t/s, tg_3s =   3.18 t/s
16.01.263.232 I slot print_timing: id  0 | task 561 | n_decoded =    276, tg =   3.09 t/s, tg_3s =   2.92 t/s
16.04.490.306 I slot print_timing: id  0 | task 561 | n_decoded =    285, tg =   3.08 t/s, tg_3s =   2.79 t/s
16.07.543.796 I slot print_timing: id  0 | task 561 | n_decoded =    294, tg =   3.07 t/s, tg_3s =   2.95 t/s
16.10.887.974 I slot print_timing: id  0 | task 561 | n_decoded =    304, tg =   3.07 t/s, tg_3s =   2.99 t/s
16.14.189.428 I slot print_timing: id  0 | task 561 | n_decoded =    314, tg =   3.07 t/s, tg_3s =   3.03 t/s
16.17.457.467 I slot print_timing: id  0 | task 561 | n_decoded =    324, tg =   3.07 t/s, tg_3s =   3.06 t/s
16.20.498.608 I slot print_timing: id  0 | task 561 | n_decoded =    333, tg =   3.06 t/s, tg_3s =   2.96 t/s
16.22.488.558 I slot print_timing: id  0 | task 561 | prompt eval time =  202976.46 ms /  4905 tokens (   41.38 ms per token,    24.17 tokens per second)
16.22.488.568 I slot print_timing: id  0 | task 561 |        eval time =  110664.10 ms /   339 tokens (  326.44 ms per token,     3.06 tokens per second)
16.22.488.569 I slot print_timing: id  0 | task 561 |       total time =  313640.57 ms /  5244 tokens
16.22.488.578 I slot print_timing: id  0 | task 561 |    graphs reused =        863
16.22.489.007 I slot      release: id  0 | task 561 | stop processing: n_tokens = 5369, truncated = 0
16.22.620.277 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 982423319
16.22.806.993 I slot launch_slot_: id  0 | task 910 | processing task, is_child = 0
16.37.926.645 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =    512, progress = 0.13, t =  15.12 s / 33.86 tokens per second
16.49.194.282 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   1024, progress = 0.24, t =  26.39 s / 38.81 tokens per second
17.08.871.588 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   1536, progress = 0.36, t =  46.06 s / 33.34 tokens per second
17.30.465.200 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   2048, progress = 0.47, t =  67.66 s / 30.27 tokens per second
17.45.761.050 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   2560, progress = 0.59, t =  82.95 s / 30.86 tokens per second
18.11.168.141 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   3072, progress = 0.71, t = 108.36 s / 28.35 tokens per second
18.36.815.199 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   3584, progress = 0.82, t = 134.01 s / 26.74 tokens per second
18.59.711.159 I slot print_timing: id  0 | task 910 | prompt processing, n_tokens =   4096, progress = 0.94, t = 156.90 s / 26.11 tokens per second
19.43.842.647 I slot print_timing: id  0 | task 910 | n_decoded =    100, tg =   3.67 t/s, tg_3s =   3.67 t/s
19.47.070.557 I slot print_timing: id  0 | task 910 | n_decoded =    112, tg =   3.67 t/s, tg_3s =   3.72 t/s
19.50.264.584 I slot print_timing: id  0 | task 910 | n_decoded =    124, tg =   3.68 t/s, tg_3s =   3.76 t/s
19.53.338.663 I slot print_timing: id  0 | task 910 | n_decoded =    135, tg =   3.67 t/s, tg_3s =   3.58 t/s
19.56.549.456 I slot print_timing: id  0 | task 910 | n_decoded =    147, tg =   3.68 t/s, tg_3s =   3.74 t/s
19.59.820.260 I slot print_timing: id  0 | task 910 | n_decoded =    158, tg =   3.65 t/s, tg_3s =   3.36 t/s
20.02.853.606 I slot print_timing: id  0 | task 910 | n_decoded =    168, tg =   3.63 t/s, tg_3s =   3.30 t/s
20.03.933.844 I slot print_timing: id  0 | task 910 | prompt eval time =  173780.52 ms /  4379 tokens (   39.68 ms per token,    25.20 tokens per second)
20.03.933.858 I slot print_timing: id  0 | task 910 |        eval time =   47346.26 ms /   172 tokens (  275.27 ms per token,     3.63 tokens per second)
20.03.933.859 I slot print_timing: id  0 | task 910 |       total time =  221126.78 ms /  4551 tokens
20.03.933.862 I slot print_timing: id  0 | task 910 |    graphs reused =       1033
20.03.934.508 I slot      release: id  0 | task 910 | stop processing: n_tokens = 4603, truncated = 0
20.04.113.683 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1203868819
20.04.275.344 I slot launch_slot_: id  0 | task 1091 | processing task, is_child = 0
20.11.648.137 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =    512, progress = 0.13, t =   7.37 s / 69.44 tokens per second
20.32.382.019 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   1024, progress = 0.24, t =  28.11 s / 36.43 tokens per second
20.43.548.037 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   1536, progress = 0.36, t =  39.27 s / 39.11 tokens per second
20.59.714.281 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   2048, progress = 0.47, t =  55.44 s / 36.94 tokens per second
21.16.305.126 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   2560, progress = 0.59, t =  72.03 s / 35.54 tokens per second
21.38.670.321 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   3072, progress = 0.70, t =  94.39 s / 32.54 tokens per second
21.59.494.263 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   3584, progress = 0.81, t = 115.22 s / 31.11 tokens per second
22.18.191.399 I slot print_timing: id  0 | task 1091 | prompt processing, n_tokens =   4096, progress = 0.93, t = 133.92 s / 30.59 tokens per second
23.01.240.650 I slot print_timing: id  0 | task 1091 | n_decoded =    100, tg =   4.05 t/s, tg_3s =   4.05 t/s
23.04.299.443 I slot print_timing: id  0 | task 1091 | n_decoded =    112, tg =   4.04 t/s, tg_3s =   3.92 t/s
23.07.357.165 I slot print_timing: id  0 | task 1091 | n_decoded =    124, tg =   4.03 t/s, tg_3s =   3.92 t/s
23.10.470.600 I slot print_timing: id  0 | task 1091 | n_decoded =    134, tg =   3.95 t/s, tg_3s =   3.21 t/s
23.13.575.964 I slot print_timing: id  0 | task 1091 | n_decoded =    143, tg =   3.86 t/s, tg_3s =   2.90 t/s
23.16.729.675 I slot print_timing: id  0 | task 1091 | n_decoded =    153, tg =   3.81 t/s, tg_3s =   3.17 t/s
23.19.971.887 I slot print_timing: id  0 | task 1091 | n_decoded =    164, tg =   3.78 t/s, tg_3s =   3.39 t/s
23.23.195.531 I slot print_timing: id  0 | task 1091 | n_decoded =    176, tg =   3.77 t/s, tg_3s =   3.72 t/s
23.26.223.464 I slot print_timing: id  0 | task 1091 | n_decoded =    187, tg =   3.76 t/s, tg_3s =   3.63 t/s
23.29.367.083 I slot print_timing: id  0 | task 1091 | n_decoded =    199, tg =   3.77 t/s, tg_3s =   3.82 t/s
23.32.476.479 I slot print_timing: id  0 | task 1091 | n_decoded =    210, tg =   3.76 t/s, tg_3s =   3.54 t/s
23.35.484.735 I slot print_timing: id  0 | task 1091 | n_decoded =    222, tg =   3.77 t/s, tg_3s =   3.99 t/s
23.38.747.234 I slot print_timing: id  0 | task 1091 | n_decoded =    235, tg =   3.78 t/s, tg_3s =   3.98 t/s
23.41.786.626 I slot print_timing: id  0 | task 1091 | n_decoded =    245, tg =   3.76 t/s, tg_3s =   3.29 t/s
23.44.957.878 I slot print_timing: id  0 | task 1091 | n_decoded =    254, tg =   3.71 t/s, tg_3s =   2.84 t/s
23.46.945.580 I slot print_timing: id  0 | task 1091 | prompt eval time =  152279.81 ms /  4412 tokens (   34.51 ms per token,    28.97 tokens per second)
23.46.945.595 I slot print_timing: id  0 | task 1091 |        eval time =   70390.36 ms /   261 tokens (  269.69 ms per token,     3.71 tokens per second)
23.46.945.597 I slot print_timing: id  0 | task 1091 |       total time =  222670.17 ms /  4673 tokens
23.46.945.598 I slot print_timing: id  0 | task 1091 |    graphs reused =       1291
23.46.945.962 I slot      release: id  0 | task 1091 | stop processing: n_tokens = 4725, truncated = 0
23.50.995.378 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1426880271
23.51.525.940 I slot launch_slot_: id  0 | task 1361 | processing task, is_child = 0
68.19.059.701 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =    512, progress = 0.13, t = 2667.53 s / 0.19 tokens per second
68.42.709.875 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   1024, progress = 0.25, t = 2691.18 s / 0.38 tokens per second
68.56.468.735 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   1536, progress = 0.36, t = 2704.94 s / 0.57 tokens per second
69.11.172.960 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   2048, progress = 0.48, t = 2719.65 s / 0.75 tokens per second
69.26.741.469 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   2560, progress = 0.60, t = 2735.22 s / 0.94 tokens per second
69.43.060.712 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   3072, progress = 0.71, t = 2751.53 s / 1.12 tokens per second
69.59.952.149 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   3584, progress = 0.83, t = 2768.43 s / 1.29 tokens per second
70.19.103.762 I slot print_timing: id  0 | task 1361 | prompt processing, n_tokens =   4096, progress = 0.95, t = 2787.58 s / 1.47 tokens per second
70.48.730.620 I slot print_timing: id  0 | task 1361 | n_decoded =    100, tg =   4.81 t/s, tg_3s =   4.81 t/s
70.51.803.356 I slot print_timing: id  0 | task 1361 | n_decoded =    113, tg =   4.73 t/s, tg_3s =   4.23 t/s
70.54.951.533 I slot print_timing: id  0 | task 1361 | n_decoded =    126, tg =   4.66 t/s, tg_3s =   4.13 t/s
70.58.058.983 I slot print_timing: id  0 | task 1361 | n_decoded =    139, tg =   4.61 t/s, tg_3s =   4.18 t/s
71.01.269.957 I slot print_timing: id  0 | task 1361 | n_decoded =    151, tg =   4.53 t/s, tg_3s =   3.74 t/s
71.04.302.530 I slot print_timing: id  0 | task 1361 | n_decoded =    165, tg =   4.54 t/s, tg_3s =   4.62 t/s
71.07.439.192 I slot print_timing: id  0 | task 1361 | n_decoded =    189, tg =   4.78 t/s, tg_3s =   7.65 t/s
71.10.513.644 I slot print_timing: id  0 | task 1361 | n_decoded =    205, tg =   4.81 t/s, tg_3s =   5.20 t/s
71.13.603.408 I slot print_timing: id  0 | task 1361 | n_decoded =    217, tg =   4.75 t/s, tg_3s =   3.88 t/s
71.16.832.547 I slot print_timing: id  0 | task 1361 | n_decoded =    229, tg =   4.68 t/s, tg_3s =   3.72 t/s
71.18.691.973 I slot print_timing: id  0 | task 1361 | prompt eval time = 2796410.23 ms /  4325 tokens (  646.57 ms per token,     1.55 tokens per second)
71.18.691.982 I slot print_timing: id  0 | task 1361 |        eval time =   50755.72 ms /   237 tokens (  214.16 ms per token,     4.67 tokens per second)
71.18.691.983 I slot print_timing: id  0 | task 1361 |       total time = 2847165.95 ms /  4562 tokens
71.18.691.984 I slot print_timing: id  0 | task 1361 |    graphs reused =       1525
71.18.692.466 I slot      release: id  0 | task 1361 | stop processing: n_tokens = 4614, truncated = 0
71.18.796.826 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4278626774
71.18.926.513 I slot launch_slot_: id  0 | task 1607 | processing task, is_child = 0
71.25.082.901 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =    512, progress = 0.12, t =   6.16 s / 83.17 tokens per second
71.41.816.522 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   1024, progress = 0.23, t =  22.89 s / 44.74 tokens per second
71.51.202.159 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   1536, progress = 0.34, t =  32.28 s / 47.59 tokens per second
72.07.139.759 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   2048, progress = 0.45, t =  48.21 s / 42.48 tokens per second
72.20.092.067 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   2560, progress = 0.55, t =  61.17 s / 41.85 tokens per second
72.35.590.630 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   3072, progress = 0.66, t =  76.66 s / 40.07 tokens per second
72.50.206.892 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   3584, progress = 0.77, t =  91.28 s / 39.26 tokens per second
73.08.101.199 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   4096, progress = 0.88, t = 109.17 s / 37.52 tokens per second
73.28.419.170 I slot print_timing: id  0 | task 1607 | prompt processing, n_tokens =   4608, progress = 0.99, t = 129.49 s / 35.59 tokens per second
73.55.784.923 I slot print_timing: id  0 | task 1607 | n_decoded =    100, tg =   5.21 t/s, tg_3s =   5.21 t/s
73.58.974.612 I slot print_timing: id  0 | task 1607 | n_decoded =    112, tg =   5.01 t/s, tg_3s =   3.76 t/s
74.02.174.943 I slot print_timing: id  0 | task 1607 | n_decoded =    123, tg =   4.81 t/s, tg_3s =   3.44 t/s
74.05.187.117 I slot print_timing: id  0 | task 1607 | n_decoded =    138, tg =   4.83 t/s, tg_3s =   4.98 t/s
74.08.343.394 I slot print_timing: id  0 | task 1607 | n_decoded =    159, tg =   5.01 t/s, tg_3s =   6.65 t/s
74.11.455.261 I slot print_timing: id  0 | task 1607 | n_decoded =    172, tg =   4.93 t/s, tg_3s =   4.18 t/s
74.14.599.455 I slot print_timing: id  0 | task 1607 | n_decoded =    183, tg =   4.82 t/s, tg_3s =   3.50 t/s
74.17.853.417 I slot print_timing: id  0 | task 1607 | n_decoded =    194, tg =   4.70 t/s, tg_3s =   3.38 t/s
74.20.923.954 I slot print_timing: id  0 | task 1607 | n_decoded =    205, tg =   4.63 t/s, tg_3s =   3.58 t/s
74.23.951.185 I slot print_timing: id  0 | task 1607 | n_decoded =    215, tg =   4.54 t/s, tg_3s =   3.30 t/s
